"activity" "subject" "variable" "meanvalue"
"4135" "WALKING" 30 "tBodyGyro-std()-Y" 0.00600277892
"4136" "WALKING_UPSTAIRS" 30 "tBodyGyro-std()-Y" -0.0840481513184615
"4137" "WALKING_DOWNSTAIRS" 30 "tBodyGyro-std()-Y" -0.285392416354839
"4138" "SITTING" 30 "tBodyGyro-std()-Y" -0.976477561935484
"4139" "STANDING" 30 "tBodyGyro-std()-Y" -0.94070541220339
"4140" "LAYING" 30 "tBodyGyro-std()-Y" -0.966041673
"4141" "WALKING" 1 "tBodyGyro-std()-Z" -0.344266629473684
"4142" "WALKING_UPSTAIRS" 1 "tBodyGyro-std()-Z" -0.50716867490566
"4143" "WALKING_DOWNSTAIRS" 1 "tBodyGyro-std()-Z" -0.124702454242857
"4144" "SITTING" 1 "tBodyGyro-std()-Z" -0.941425920851064
"4145" "STANDING" 1 "tBodyGyro-std()-Z" -0.980645626981132
"4146" "LAYING" 1 "tBodyGyro-std()-Z" -0.9082846626
"4147" "WALKING" 2 "tBodyGyro-std()-Z" -0.481085535084746
"4148" "WALKING_UPSTAIRS" 2 "tBodyGyro-std()-Z" -0.163995791679167
"4149" "WALKING_DOWNSTAIRS" 2 "tBodyGyro-std()-Z" -0.279418388042553
"4150" "SITTING" 2 "tBodyGyro-std()-Z" -0.959803708695652
"4151" "STANDING" 2 "tBodyGyro-std()-Z" -0.964856701851852
"4152" "LAYING" 2 "tBodyGyro-std()-Z" -0.960306560416667
"4153" "WALKING" 3 "tBodyGyro-std()-Z" -0.476696411551724
"4154" "WALKING_UPSTAIRS" 3 "tBodyGyro-std()-Z" -0.492327305084746
"4155" "WALKING_DOWNSTAIRS" 3 "tBodyGyro-std()-Z" -0.44230776755102
"4156" "SITTING" 3 "tBodyGyro-std()-Z" -0.926413710384615
"4157" "STANDING" 3 "tBodyGyro-std()-Z" -0.91236408147541
"4158" "LAYING" 3 "tBodyGyro-std()-Z" -0.963505609032258
"4159" "WALKING" 4 "tBodyGyro-std()-Z" -0.662608226
"4160" "WALKING_UPSTAIRS" 4 "tBodyGyro-std()-Z" -0.360811047884615
"4161" "WALKING_DOWNSTAIRS" 4 "tBodyGyro-std()-Z" -0.498480800444444
"4162" "SITTING" 4 "tBodyGyro-std()-Z" -0.9279722294
"4163" "STANDING" 4 "tBodyGyro-std()-Z" -0.909995038571429
"4164" "LAYING" 4 "tBodyGyro-std()-Z" -0.962073755
"4165" "WALKING" 5 "tBodyGyro-std()-Z" -0.318700615178571
"4166" "WALKING_UPSTAIRS" 5 "tBodyGyro-std()-Z" -0.26545133312766
"4167" "WALKING_DOWNSTAIRS" 5 "tBodyGyro-std()-Z" -0.227869042382979
"4168" "SITTING" 5 "tBodyGyro-std()-Z" -0.940637937045455
"4169" "STANDING" 5 "tBodyGyro-std()-Z" -0.907471555714286
"4170" "LAYING" 5 "tBodyGyro-std()-Z" -0.960583776923077
"4171" "WALKING" 6 "tBodyGyro-std()-Z" -0.383139334736842
"4172" "WALKING_UPSTAIRS" 6 "tBodyGyro-std()-Z" -0.18390018167451
"4173" "WALKING_DOWNSTAIRS" 6 "tBodyGyro-std()-Z" -0.0940797929729167
"4174" "SITTING" 6 "tBodyGyro-std()-Z" -0.939681350909091
"4175" "STANDING" 6 "tBodyGyro-std()-Z" -0.947782155964912
"4176" "LAYING" 6 "tBodyGyro-std()-Z" -0.939141878596491
"4177" "WALKING" 7 "tBodyGyro-std()-Z" -0.396013535263158
"4178" "WALKING_UPSTAIRS" 7 "tBodyGyro-std()-Z" -0.348980051411765
"4179" "WALKING_DOWNSTAIRS" 7 "tBodyGyro-std()-Z" -0.401051415531915
"4180" "SITTING" 7 "tBodyGyro-std()-Z" -0.937021208541667
"4181" "STANDING" 7 "tBodyGyro-std()-Z" -0.951630777358491
"4182" "LAYING" 7 "tBodyGyro-std()-Z" -0.955294890576923
"4183" "WALKING" 8 "tBodyGyro-std()-Z" -0.0754447842395833
"4184" "WALKING_UPSTAIRS" 8 "tBodyGyro-std()-Z" 0.337526477436585
"4185" "WALKING_DOWNSTAIRS" 8 "tBodyGyro-std()-Z" -0.129565242710526
"4186" "SITTING" 8 "tBodyGyro-std()-Z" -0.959623548478261
"4187" "STANDING" 8 "tBodyGyro-std()-Z" -0.974118322407407
"4188" "LAYING" 8 "tBodyGyro-std()-Z" -0.96758975462963
"4189" "WALKING" 9 "tBodyGyro-std()-Z" -0.265683521346154
"4190" "WALKING_UPSTAIRS" 9 "tBodyGyro-std()-Z" -0.138176481058776
"4191" "WALKING_DOWNSTAIRS" 9 "tBodyGyro-std()-Z" -0.279685150191905
"4192" "SITTING" 9 "tBodyGyro-std()-Z" -0.9301768338
"4193" "STANDING" 9 "tBodyGyro-std()-Z" -0.939889737333333
"4194" "LAYING" 9 "tBodyGyro-std()-Z" -0.9615953704
"4195" "WALKING" 10 "tBodyGyro-std()-Z" -0.174524868603774
"4196" "WALKING_UPSTAIRS" 10 "tBodyGyro-std()-Z" -0.320509332297872
"4197" "WALKING_DOWNSTAIRS" 10 "tBodyGyro-std()-Z" -0.0353021837
"4198" "SITTING" 10 "tBodyGyro-std()-Z" -0.960445962037037
"4199" "STANDING" 10 "tBodyGyro-std()-Z" -0.953681099545455
"4200" "LAYING" 10 "tBodyGyro-std()-Z" -0.971940597413793
"4201" "WALKING" 11 "tBodyGyro-std()-Z" -0.434178202542373
"4202" "WALKING_UPSTAIRS" 11 "tBodyGyro-std()-Z" -0.694658851666667
"4203" "WALKING_DOWNSTAIRS" 11 "tBodyGyro-std()-Z" -0.318959594782609
"4204" "SITTING" 11 "tBodyGyro-std()-Z" -0.95284431245283
"4205" "STANDING" 11 "tBodyGyro-std()-Z" -0.980636664893617
"4206" "LAYING" 11 "tBodyGyro-std()-Z" -0.959897432807018
"4207" "WALKING" 12 "tBodyGyro-std()-Z" -0.35017028664
"4208" "WALKING_UPSTAIRS" 12 "tBodyGyro-std()-Z" -0.349614606153846
"4209" "WALKING_DOWNSTAIRS" 12 "tBodyGyro-std()-Z" -0.337806681456522
"4210" "SITTING" 12 "tBodyGyro-std()-Z" -0.951552533137255
"4211" "STANDING" 12 "tBodyGyro-std()-Z" -0.950364757540984
"4212" "LAYING" 12 "tBodyGyro-std()-Z" -0.950157442166667
"4213" "WALKING" 13 "tBodyGyro-std()-Z" -0.363369948070175
"4214" "WALKING_UPSTAIRS" 13 "tBodyGyro-std()-Z" -0.211805111745455
"4215" "WALKING_DOWNSTAIRS" 13 "tBodyGyro-std()-Z" -0.322774082765957
"4216" "SITTING" 13 "tBodyGyro-std()-Z" -0.966896414285714
"4217" "STANDING" 13 "tBodyGyro-std()-Z" -0.973436596140351
"4218" "LAYING" 13 "tBodyGyro-std()-Z" -0.967350513709677
"4219" "WALKING" 14 "tBodyGyro-std()-Z" -0.12609080020339
"4220" "WALKING_UPSTAIRS" 14 "tBodyGyro-std()-Z" 0.564875818162963
"4221" "WALKING_DOWNSTAIRS" 14 "tBodyGyro-std()-Z" 0.356198597177778
"4222" "SITTING" 14 "tBodyGyro-std()-Z" -0.952904383518518
"4223" "STANDING" 14 "tBodyGyro-std()-Z" -0.946589134666667
"4224" "LAYING" 14 "tBodyGyro-std()-Z" -0.952296965294118
"4225" "WALKING" 15 "tBodyGyro-std()-Z" -0.48653265537037
"4226" "WALKING_UPSTAIRS" 15 "tBodyGyro-std()-Z" -0.477365945208333
"4227" "WALKING_DOWNSTAIRS" 15 "tBodyGyro-std()-Z" -0.250648085714286
"4228" "SITTING" 15 "tBodyGyro-std()-Z" -0.963765802881356
"4229" "STANDING" 15 "tBodyGyro-std()-Z" -0.968167046415094
"4230" "LAYING" 15 "tBodyGyro-std()-Z" -0.956537051666667
"4231" "WALKING" 16 "tBodyGyro-std()-Z" -0.365489530588235
"4232" "WALKING_UPSTAIRS" 16 "tBodyGyro-std()-Z" -0.365025170078431
"4233" "WALKING_DOWNSTAIRS" 16 "tBodyGyro-std()-Z" -0.444636334893617
"4234" "SITTING" 16 "tBodyGyro-std()-Z" -0.960287831304348
"4235" "STANDING" 16 "tBodyGyro-std()-Z" -0.982357006410256
"4236" "LAYING" 16 "tBodyGyro-std()-Z" -0.984781484857143
"4237" "WALKING" 17 "tBodyGyro-std()-Z" -0.386044435409836
"4238" "WALKING_UPSTAIRS" 17 "tBodyGyro-std()-Z" -0.234402350714583
"4239" "WALKING_DOWNSTAIRS" 17 "tBodyGyro-std()-Z" -0.468462984347826
"4240" "SITTING" 17 "tBodyGyro-std()-Z" -0.9797052259375
"4241" "STANDING" 17 "tBodyGyro-std()-Z" -0.985538363333333
"4242" "LAYING" 17 "tBodyGyro-std()-Z" -0.976200771267606
"4243" "WALKING" 18 "tBodyGyro-std()-Z" -0.511417204821429
"4244" "WALKING_UPSTAIRS" 18 "tBodyGyro-std()-Z" -0.433922212068966
"4245" "WALKING_DOWNSTAIRS" 18 "tBodyGyro-std()-Z" -0.483658260727273
"4246" "SITTING" 18 "tBodyGyro-std()-Z" -0.981525495438596
"4247" "STANDING" 18 "tBodyGyro-std()-Z" -0.972820402739726
"4248" "LAYING" 18 "tBodyGyro-std()-Z" -0.985108386307692
"4249" "WALKING" 19 "tBodyGyro-std()-Z" -0.104202986482692
"4250" "WALKING_UPSTAIRS" 19 "tBodyGyro-std()-Z" -0.110117174875
"4251" "WALKING_DOWNSTAIRS" 19 "tBodyGyro-std()-Z" -0.0314083457948718
"4252" "SITTING" 19 "tBodyGyro-std()-Z" -0.96559497630137
"4253" "STANDING" 19 "tBodyGyro-std()-Z" -0.960734258356164
"4254" "LAYING" 19 "tBodyGyro-std()-Z" -0.973197523855422
"4255" "WALKING" 20 "tBodyGyro-std()-Z" -0.165748467372549
"4256" "WALKING_UPSTAIRS" 20 "tBodyGyro-std()-Z" 0.184119332796078
"4257" "WALKING_DOWNSTAIRS" 20 "tBodyGyro-std()-Z" 0.159723529622222
"4258" "SITTING" 20 "tBodyGyro-std()-Z" -0.945771803484848
"4259" "STANDING" 20 "tBodyGyro-std()-Z" -0.907343324657534
"4260" "LAYING" 20 "tBodyGyro-std()-Z" -0.972409893529412
"4261" "WALKING" 21 "tBodyGyro-std()-Z" -0.311875599423077
"4262" "WALKING_UPSTAIRS" 21 "tBodyGyro-std()-Z" 0.0517155421740426
"4263" "WALKING_DOWNSTAIRS" 21 "tBodyGyro-std()-Z" -0.349759493777778
"4264" "SITTING" 21 "tBodyGyro-std()-Z" -0.976972658588235
"4265" "STANDING" 21 "tBodyGyro-std()-Z" -0.959327022022472
"4266" "LAYING" 21 "tBodyGyro-std()-Z" -0.981345430888889
"4267" "WALKING" 22 "tBodyGyro-std()-Z" -0.151439515130435
"4268" "WALKING_UPSTAIRS" 22 "tBodyGyro-std()-Z" -0.157758060642857
"4269" "WALKING_DOWNSTAIRS" 22 "tBodyGyro-std()-Z" -0.280417950555556
"4270" "SITTING" 22 "tBodyGyro-std()-Z" -0.946501417741936
"4271" "STANDING" 22 "tBodyGyro-std()-Z" -0.96058251031746
"4272" "LAYING" 22 "tBodyGyro-std()-Z" -0.933251870694444
"4273" "WALKING" 23 "tBodyGyro-std()-Z" -0.209634887972881
"4274" "WALKING_UPSTAIRS" 23 "tBodyGyro-std()-Z" -0.0317301153392157
"4275" "WALKING_DOWNSTAIRS" 23 "tBodyGyro-std()-Z" -0.208702488240741
"4276" "SITTING" 23 "tBodyGyro-std()-Z" -0.9597186325
"4277" "STANDING" 23 "tBodyGyro-std()-Z" -0.962389689411765
"4278" "LAYING" 23 "tBodyGyro-std()-Z" -0.983920132638889
"4279" "WALKING" 24 "tBodyGyro-std()-Z" -0.396154003275862
"4280" "WALKING_UPSTAIRS" 24 "tBodyGyro-std()-Z" -0.27459628379661
"4281" "WALKING_DOWNSTAIRS" 24 "tBodyGyro-std()-Z" -0.491077244909091
"4282" "SITTING" 24 "tBodyGyro-std()-Z" -0.971277654117647
"4283" "STANDING" 24 "tBodyGyro-std()-Z" -0.969958678115942
"4284" "LAYING" 24 "tBodyGyro-std()-Z" -0.98170136125
"4285" "WALKING" 25 "tBodyGyro-std()-Z" -0.562775245405405
"4286" "WALKING_UPSTAIRS" 25 "tBodyGyro-std()-Z" -0.564195608923077
"4287" "WALKING_DOWNSTAIRS" 25 "tBodyGyro-std()-Z" -0.443780454482759
"4288" "SITTING" 25 "tBodyGyro-std()-Z" -0.972637558615385
"4289" "STANDING" 25 "tBodyGyro-std()-Z" -0.971814139189189
"4290" "LAYING" 25 "tBodyGyro-std()-Z" -0.91092799
"4291" "WALKING" 26 "tBodyGyro-std()-Z" -0.354549059491525
"4292" "WALKING_UPSTAIRS" 26 "tBodyGyro-std()-Z" -0.3090880546
"4293" "WALKING_DOWNSTAIRS" 26 "tBodyGyro-std()-Z" -0.3320502392
"4294" "SITTING" 26 "tBodyGyro-std()-Z" -0.966441338076923
"4295" "STANDING" 26 "tBodyGyro-std()-Z" -0.974891360675676
"4296" "LAYING" 26 "tBodyGyro-std()-Z" -0.969302237763158
"4297" "WALKING" 27 "tBodyGyro-std()-Z" -0.250120409298246
"4298" "WALKING_UPSTAIRS" 27 "tBodyGyro-std()-Z" -0.169960785215686
"4299" "WALKING_DOWNSTAIRS" 27 "tBodyGyro-std()-Z" -0.257846157386364
"4300" "SITTING" 27 "tBodyGyro-std()-Z" -0.975713310142857
"4301" "STANDING" 27 "tBodyGyro-std()-Z" -0.981281807
"4302" "LAYING" 27 "tBodyGyro-std()-Z" -0.97837499972973
"4303" "WALKING" 28 "tBodyGyro-std()-Z" -0.242601384618519
"4304" "WALKING_UPSTAIRS" 28 "tBodyGyro-std()-Z" -0.189306812833333
"4305" "WALKING_DOWNSTAIRS" 28 "tBodyGyro-std()-Z" -0.307025006304348
"4306" "SITTING" 28 "tBodyGyro-std()-Z" -0.9566328025
"4307" "STANDING" 28 "tBodyGyro-std()-Z" -0.925491442911392
"4308" "LAYING" 28 "tBodyGyro-std()-Z" -0.96237491175
"4309" "WALKING" 29 "tBodyGyro-std()-Z" -0.430232441132075
"4310" "WALKING_UPSTAIRS" 29 "tBodyGyro-std()-Z" -0.37481514122449
"4311" "WALKING_DOWNSTAIRS" 29 "tBodyGyro-std()-Z" -0.311122615416667
"4312" "SITTING" 29 "tBodyGyro-std()-Z" -0.971227991666667
"4313" "STANDING" 29 "tBodyGyro-std()-Z" -0.983368643230769
"4314" "LAYING" 29 "tBodyGyro-std()-Z" -0.97499461942029
"4315" "WALKING" 30 "tBodyGyro-std()-Z" -0.182569652430769
"4316" "WALKING_UPSTAIRS" 30 "tBodyGyro-std()-Z" -0.211573579892308
"4317" "WALKING_DOWNSTAIRS" 30 "tBodyGyro-std()-Z" -0.29537036283871
"4318" "SITTING" 30 "tBodyGyro-std()-Z" -0.955053200806452
"4319" "STANDING" 30 "tBodyGyro-std()-Z" -0.93083468440678
"4320" "LAYING" 30 "tBodyGyro-std()-Z" -0.968889156142857
"4321" "WALKING" 1 "tBodyGyroJerk-mean()-X" -0.0899975423705263
"4322" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-mean()-X" -0.122232768011321
"4323" "WALKING_DOWNSTAIRS" 1 "tBodyGyroJerk-mean()-X" -0.0739592036271429
"4324" "SITTING" 1 "tBodyGyroJerk-mean()-X" -0.0936793807234043
"4325" "STANDING" 1 "tBodyGyroJerk-mean()-X" -0.0996092129056604
"4326" "LAYING" 1 "tBodyGyroJerk-mean()-X" -0.107270949192
"4327" "WALKING" 2 "tBodyGyroJerk-mean()-X" -0.0818833429152542
"4328" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-mean()-X" -0.0828858001333333
"4329" "WALKING_DOWNSTAIRS" 2 "tBodyGyroJerk-mean()-X" -0.0581038498510638
"4330" "SITTING" 2 "tBodyGyroJerk-mean()-X" -0.0936328412826087
"4331" "STANDING" 2 "tBodyGyroJerk-mean()-X" -0.105562157888889
"4332" "LAYING" 2 "tBodyGyroJerk-mean()-X" -0.101974134208333
"4333" "WALKING" 3 "tBodyGyroJerk-mean()-X" -0.0952398165017241
"4334" "WALKING_UPSTAIRS" 3 "tBodyGyroJerk-mean()-X" -0.115510569491525
"4335" "WALKING_DOWNSTAIRS" 3 "tBodyGyroJerk-mean()-X" -0.0778701650285714
"4336" "SITTING" 3 "tBodyGyroJerk-mean()-X" -0.103605889057692
"4337" "STANDING" 3 "tBodyGyroJerk-mean()-X" -0.0994602620655738
"4338" "LAYING" 3 "tBodyGyroJerk-mean()-X" -0.10004449883871
"4339" "WALKING" 4 "tBodyGyroJerk-mean()-X" -0.115321556475
"4340" "WALKING_UPSTAIRS" 4 "tBodyGyroJerk-mean()-X" -0.1314720713
"4341" "WALKING_DOWNSTAIRS" 4 "tBodyGyroJerk-mean()-X" -0.0921282734666667
"4342" "SITTING" 4 "tBodyGyroJerk-mean()-X" -0.09694948424
"4343" "STANDING" 4 "tBodyGyroJerk-mean()-X" -0.103057894142857
"4344" "LAYING" 4 "tBodyGyroJerk-mean()-X" -0.105019877685185
"4345" "WALKING" 5 "tBodyGyroJerk-mean()-X" -0.0888408355267857
"4346" "WALKING_UPSTAIRS" 5 "tBodyGyroJerk-mean()-X" -0.143029686361702
"4347" "WALKING_DOWNSTAIRS" 5 "tBodyGyroJerk-mean()-X" -0.110149008255319
"4348" "SITTING" 5 "tBodyGyroJerk-mean()-X" -0.0889747665681818
"4349" "STANDING" 5 "tBodyGyroJerk-mean()-X" -0.0922249863035714
"4350" "LAYING" 5 "tBodyGyroJerk-mean()-X" -0.102114125
"4351" "WALKING" 6 "tBodyGyroJerk-mean()-X" -0.0878891090105263
"4352" "WALKING_UPSTAIRS" 6 "tBodyGyroJerk-mean()-X" -0.0652024492378431
"4353" "WALKING_DOWNSTAIRS" 6 "tBodyGyroJerk-mean()-X" -0.0256452232354167
"4354" "SITTING" 6 "tBodyGyroJerk-mean()-X" -0.0936693524363636
"4355" "STANDING" 6 "tBodyGyroJerk-mean()-X" -0.103292534210526
"4356" "LAYING" 6 "tBodyGyroJerk-mean()-X" -0.111267284631579
"4357" "WALKING" 7 "tBodyGyroJerk-mean()-X" -0.123654199751333
"4358" "WALKING_UPSTAIRS" 7 "tBodyGyroJerk-mean()-X" -0.0856640866647059
"4359" "WALKING_DOWNSTAIRS" 7 "tBodyGyroJerk-mean()-X" -0.0597273512680851
"4360" "SITTING" 7 "tBodyGyroJerk-mean()-X" -0.0938155625083333
"4361" "STANDING" 7 "tBodyGyroJerk-mean()-X" -0.0901539662169811
"4362" "LAYING" 7 "tBodyGyroJerk-mean()-X" -0.105944243484615
"4363" "WALKING" 8 "tBodyGyroJerk-mean()-X" -0.135886431360417
"4364" "WALKING_UPSTAIRS" 8 "tBodyGyroJerk-mean()-X" -0.15544567414878
"4365" "WALKING_DOWNSTAIRS" 8 "tBodyGyroJerk-mean()-X" -0.0349283489710526
"4366" "SITTING" 8 "tBodyGyroJerk-mean()-X" -0.0923150250434783
"4367" "STANDING" 8 "tBodyGyroJerk-mean()-X" -0.097757576
"4368" "LAYING" 8 "tBodyGyroJerk-mean()-X" -0.106445008314815
"4369" "WALKING" 9 "tBodyGyroJerk-mean()-X" -0.0809204094461538
"4370" "WALKING_UPSTAIRS" 9 "tBodyGyroJerk-mean()-X" -0.0684689593355102
"4371" "WALKING_DOWNSTAIRS" 9 "tBodyGyroJerk-mean()-X" -0.094591202447619
"4372" "SITTING" 9 "tBodyGyroJerk-mean()-X" -0.0930708106
"4373" "STANDING" 9 "tBodyGyroJerk-mean()-X" -0.095897704
"4374" "LAYING" 9 "tBodyGyroJerk-mean()-X" -0.10384667982
"4375" "WALKING" 10 "tBodyGyroJerk-mean()-X" -0.122709563462264
"4376" "WALKING_UPSTAIRS" 10 "tBodyGyroJerk-mean()-X" -0.157212539189362
"4377" "WALKING_DOWNSTAIRS" 10 "tBodyGyroJerk-mean()-X" -0.0643764005526316
"4378" "SITTING" 10 "tBodyGyroJerk-mean()-X" -0.0931555026481481
"4379" "STANDING" 10 "tBodyGyroJerk-mean()-X" -0.104753833181818
"4380" "LAYING" 10 "tBodyGyroJerk-mean()-X" -0.100308254413793
"4381" "WALKING" 11 "tBodyGyroJerk-mean()-X" -0.0918204195491525
"4382" "WALKING_UPSTAIRS" 11 "tBodyGyroJerk-mean()-X" -0.0645245413759259
"4383" "WALKING_DOWNSTAIRS" 11 "tBodyGyroJerk-mean()-X" -0.0220916265065217
"4384" "SITTING" 11 "tBodyGyroJerk-mean()-X" -0.0948423481320755
"4385" "STANDING" 11 "tBodyGyroJerk-mean()-X" -0.099519355893617
"4386" "LAYING" 11 "tBodyGyroJerk-mean()-X" -0.102297501877193
"4387" "WALKING" 12 "tBodyGyroJerk-mean()-X" -0.06223893174
"4388" "WALKING_UPSTAIRS" 12 "tBodyGyroJerk-mean()-X" -0.0455638872076923
"4389" "WALKING_DOWNSTAIRS" 12 "tBodyGyroJerk-mean()-X" -0.0264668968652174
"4390" "SITTING" 12 "tBodyGyroJerk-mean()-X" -0.0941023489803922
"4391" "STANDING" 12 "tBodyGyroJerk-mean()-X" -0.0976380412377049
"4392" "LAYING" 12 "tBodyGyroJerk-mean()-X" -0.0990402297166667
"4393" "WALKING" 13 "tBodyGyroJerk-mean()-X" -0.0966598593263158
"4394" "WALKING_UPSTAIRS" 13 "tBodyGyroJerk-mean()-X" -0.0664817176345455
"4395" "WALKING_DOWNSTAIRS" 13 "tBodyGyroJerk-mean()-X" -0.0647199842553191
"4396" "SITTING" 13 "tBodyGyroJerk-mean()-X" -0.095919848877551
"4397" "STANDING" 13 "tBodyGyroJerk-mean()-X" -0.0981199986666667
"4398" "LAYING" 13 "tBodyGyroJerk-mean()-X" -0.101835573822581
"4399" "WALKING" 14 "tBodyGyroJerk-mean()-X" -0.110656054802153
"4400" "WALKING_UPSTAIRS" 14 "tBodyGyroJerk-mean()-X" -0.128266667862963
"4401" "WALKING_DOWNSTAIRS" 14 "tBodyGyroJerk-mean()-X" -0.108620377713333
"4402" "SITTING" 14 "tBodyGyroJerk-mean()-X" -0.0921614578888889
"4403" "STANDING" 14 "tBodyGyroJerk-mean()-X" -0.100718458866667
"4404" "LAYING" 14 "tBodyGyroJerk-mean()-X" -0.105446637019608
"4405" "WALKING" 15 "tBodyGyroJerk-mean()-X" -0.0776692754648148
"4406" "WALKING_UPSTAIRS" 15 "tBodyGyroJerk-mean()-X" -0.144485986527083
"4407" "WALKING_DOWNSTAIRS" 15 "tBodyGyroJerk-mean()-X" -0.0482532079928571
"4408" "SITTING" 15 "tBodyGyroJerk-mean()-X" -0.0953649067966102
"4409" "STANDING" 15 "tBodyGyroJerk-mean()-X" -0.101358786226415
"4410" "LAYING" 15 "tBodyGyroJerk-mean()-X" -0.102266714236111
"4411" "WALKING" 16 "tBodyGyroJerk-mean()-X" -0.110917348282353
"4412" "WALKING_UPSTAIRS" 16 "tBodyGyroJerk-mean()-X" -0.140908293613922
"4413" "WALKING_DOWNSTAIRS" 16 "tBodyGyroJerk-mean()-X" -0.103904044543617
"4414" "SITTING" 16 "tBodyGyroJerk-mean()-X" -0.0957204520289855
"4415" "STANDING" 16 "tBodyGyroJerk-mean()-X" -0.100107332602564
"4416" "LAYING" 16 "tBodyGyroJerk-mean()-X" -0.1022095722
"4417" "WALKING" 17 "tBodyGyroJerk-mean()-X" -0.109959237927869
"4418" "WALKING_UPSTAIRS" 17 "tBodyGyroJerk-mean()-X" -0.142655397660417
"4419" "WALKING_DOWNSTAIRS" 17 "tBodyGyroJerk-mean()-X" -0.1077700285
"4420" "SITTING" 17 "tBodyGyroJerk-mean()-X" -0.094247696875
"4421" "STANDING" 17 "tBodyGyroJerk-mean()-X" -0.101289168653846
"4422" "LAYING" 17 "tBodyGyroJerk-mean()-X" -0.102049763957746
"4423" "WALKING" 18 "tBodyGyroJerk-mean()-X" -0.0966435295642857
"4424" "WALKING_UPSTAIRS" 18 "tBodyGyroJerk-mean()-X" -0.0899953036658621
"4425" "WALKING_DOWNSTAIRS" 18 "tBodyGyroJerk-mean()-X" -0.0836566573181818
"4426" "SITTING" 18 "tBodyGyroJerk-mean()-X" -0.0954723233684211
"4427" "STANDING" 18 "tBodyGyroJerk-mean()-X" -0.0987174024657534
"4428" "LAYING" 18 "tBodyGyroJerk-mean()-X" -0.0997154236307692
"4429" "WALKING" 19 "tBodyGyroJerk-mean()-X" -0.0832353261384615
"4430" "WALKING_UPSTAIRS" 19 "tBodyGyroJerk-mean()-X" -0.1018063044
"4431" "WALKING_DOWNSTAIRS" 19 "tBodyGyroJerk-mean()-X" -0.0337429578461538
"4432" "SITTING" 19 "tBodyGyroJerk-mean()-X" -0.100986131452055
"4433" "STANDING" 19 "tBodyGyroJerk-mean()-X" -0.0990467890520548
"4434" "LAYING" 19 "tBodyGyroJerk-mean()-X" -0.0956018266746988
"4435" "WALKING" 20 "tBodyGyroJerk-mean()-X" -0.0679992365372549
"4436" "WALKING_UPSTAIRS" 20 "tBodyGyroJerk-mean()-X" -0.148389168870392
"4437" "WALKING_DOWNSTAIRS" 20 "tBodyGyroJerk-mean()-X" -0.0452503065777778
"4438" "SITTING" 20 "tBodyGyroJerk-mean()-X" -0.0959970816060606
"4439" "STANDING" 20 "tBodyGyroJerk-mean()-X" -0.102049132684932
"4440" "LAYING" 20 "tBodyGyroJerk-mean()-X" -0.0995033069117647
"4441" "WALKING" 21 "tBodyGyroJerk-mean()-X" -0.0868767709153846
"4442" "WALKING_UPSTAIRS" 21 "tBodyGyroJerk-mean()-X" -0.144351492595745
"4443" "WALKING_DOWNSTAIRS" 21 "tBodyGyroJerk-mean()-X" -0.0726461849022222
"4444" "SITTING" 21 "tBodyGyroJerk-mean()-X" -0.101114775129412
"4445" "STANDING" 21 "tBodyGyroJerk-mean()-X" -0.103199796370787
"4446" "LAYING" 21 "tBodyGyroJerk-mean()-X" -0.0964118375066667
"4447" "WALKING" 22 "tBodyGyroJerk-mean()-X" -0.132977562363043
"4448" "WALKING_UPSTAIRS" 22 "tBodyGyroJerk-mean()-X" -0.148450080695476
"4449" "WALKING_DOWNSTAIRS" 22 "tBodyGyroJerk-mean()-X" -0.0901744530194444
"4450" "SITTING" 22 "tBodyGyroJerk-mean()-X" -0.0986493161935484
"4451" "STANDING" 22 "tBodyGyroJerk-mean()-X" -0.0975013472380952
"4452" "LAYING" 22 "tBodyGyroJerk-mean()-X" -0.100203934722222
"4453" "WALKING" 23 "tBodyGyroJerk-mean()-X" -0.0578128239067797
"4454" "WALKING_UPSTAIRS" 23 "tBodyGyroJerk-mean()-X" -0.109913094117647
"4455" "WALKING_DOWNSTAIRS" 23 "tBodyGyroJerk-mean()-X" -0.117725824412963
"4456" "SITTING" 23 "tBodyGyroJerk-mean()-X" -0.0967422192647059
"4457" "STANDING" 23 "tBodyGyroJerk-mean()-X" -0.0981481050441177
"4458" "LAYING" 23 "tBodyGyroJerk-mean()-X" -0.102024922819444
"4459" "WALKING" 24 "tBodyGyroJerk-mean()-X" -0.0625311679982759
"4460" "WALKING_UPSTAIRS" 24 "tBodyGyroJerk-mean()-X" -0.146800845605424
"4461" "WALKING_DOWNSTAIRS" 24 "tBodyGyroJerk-mean()-X" -0.0914145014654545
"4462" "SITTING" 24 "tBodyGyroJerk-mean()-X" -0.0951782658382353
"4463" "STANDING" 24 "tBodyGyroJerk-mean()-X" -0.0991947719855072
"4464" "LAYING" 24 "tBodyGyroJerk-mean()-X" -0.102813809652778
"4465" "WALKING" 25 "tBodyGyroJerk-mean()-X" -0.102377269321622
"4466" "WALKING_UPSTAIRS" 25 "tBodyGyroJerk-mean()-X" -0.126481161061538
"4467" "WALKING_DOWNSTAIRS" 25 "tBodyGyroJerk-mean()-X" -0.127952445399655
"4468" "SITTING" 25 "tBodyGyroJerk-mean()-X" -0.0954801379692308
